State,Location,Latitude,Longitude
Odisha,Asika,19.61114,84.65998
Odisha,Athagarh,20.51999,85.62965
Odisha,Bada Barabil,22.11186,85.38684
Odisha,Balangir,20.75,83.25
Odisha,Balasore,21.49266,86.93348
Odisha,Baleshwar,21.5,86.75
Odisha,Balimila,18.25167,82.10659
Odisha,Balugaon,20.17838,85.11327
Odisha,Banapur,19.77889,85.17033
Odisha,Banki,20.37912,85.52953
Odisha,Banposh,22.24834,84.81044
Odisha,Baragarh,21.33333,83.61667
Odisha,Barbil,22.10194,85.37752
Odisha,Bargarh,21.33348,83.61905
Odisha,Barpali,21.19005,83.58721
Odisha,Basudebpur,21.11974,86.72896
Odisha,Baud,20.83773,84.32618
Odisha,Baudh,20.833,84.333
Odisha,Belaguntha,19.88249,84.63801
Odisha,Bhadrak,21.0,86.6
Odisha,Bhadrakh,21.05447,86.5156
Odisha,Bhanjanagar,19.92719,84.58201
Odisha,Bhawanipatna,19.90717,83.16697
Odisha,Bhuban,20.88197,85.83334
Odisha,Bhubaneshwar,20.27241,85.83385
Odisha,Binka,21.02626,83.81197
Odisha,Birmitrapur,22.4,84.76667
Odisha,Bolanikhodan,22.11312,85.33645
Odisha,Brahmapur,19.31151,84.7929
Odisha,Brajarajnagar,21.81667,83.91667
Odisha,Buguda,19.80806,84.79084
Odisha,Burla,21.50976,83.87259
Odisha,Champua,22.06734,85.66463
Odisha,Chandbali,20.77519,86.74139
Odisha,Chatrapur,19.35574,84.98359
Odisha,Chikitigarh,19.20233,84.6145
Odisha,Chittarkonda,18.12533,82.1089
Odisha,Cuttack,20.5,86.25
Odisha,Daitari,21.1,85.75
Odisha,Deogarh,21.53827,84.73337
Odisha,Dhenkanal,20.75,85.5
Odisha,Digapahandi,19.37275,84.57184
Odisha,Gajapati,18.91,84.2
Odisha,Ganjam,19.38705,85.05079
Odisha,Gopalpur,19.25861,84.90517
Odisha,Gudari,19.34762,83.78128
Odisha,Gunupur,19.0804,83.80879
Odisha,Hinjilikatu,19.48166,84.74489
Odisha,Hirakud,21.52502,83.87275
Odisha,Jagatsinghapur,20.2557,86.17112
Odisha,Jagatsinghpur,20.2,86.3
Odisha,Jajpur,20.84149,86.31237
Odisha,Jaleshwar,21.80176,87.2225
Odisha,Jatani,20.15975,85.70742
Odisha,Jeypore,18.8563,82.5716
Odisha,Jharsuguda,21.85531,84.00698
Odisha,Jharsuguda District,21.85,84.0
Odisha,Kaintragarh,20.72115,84.53514
Odisha,Kalahandi,19.75,83.0
Odisha,Kamakhyanagar,20.93385,85.54489
Odisha,Kandhamal,20.3,84.0
Odisha,Kantabanji,20.46709,82.92042
Odisha,Kantilo,20.36152,85.19212
Odisha,Kendrapara,20.5,86.5
Odisha,Kendraparha,20.50166,86.42227
Odisha,Kendujhar,21.5,85.5
Odisha,Kesinga,20.18778,83.21949
Odisha,Khallikot,19.60908,85.08609
Odisha,Kharhial,20.28845,82.7606
Odisha,Khordha,20.2,85.6
Odisha,Khurda,20.18268,85.61629
Odisha,Kiri Buru,22.08333,85.35
Odisha,Kodala,19.62425,84.94075
Odisha,Konarka,19.89758,86.11413
Odisha,Koraput,19.0,83.0
Odisha,Kuchaiburi,22.26675,86.17385
Odisha,Kuchinda,21.74356,84.34848
Odisha,Malakanagiri,18.36428,81.888
Odisha,Malkangiri,18.25,81.95
Odisha,Mayurbhanj,21.75,86.5
Odisha,Nabarangpur,19.2333,82.55
Odisha,Nayagarh,20.12882,85.09626
Odisha,Nayagarh District,20.13,85.1
Odisha,Nilgiri,21.46235,86.76794
Odisha,Nimaparha,20.05756,86.00436
Odisha,Nowrangapur,19.23114,82.54826
Odisha,Nuapada,20.6,82.5
Odisha,Padampur,20.99932,83.06325
Odisha,Paradip Garh,20.31641,86.6085
Odisha,Patamundai,20.57806,86.56063
Odisha,Patnagarh,20.70833,83.13263
Odisha,Phulbani,20.48101,84.23063
Odisha,Pipili,20.11357,85.83147
Odisha,Polasara,19.69386,84.81401
Odisha,Puri,19.9,85.6
Odisha,Purushottampur,19.52024,84.88514
Odisha,Rambha,19.51667,85.1
Odisha,Raurkela,22.22496,84.86414
Odisha,Rayagada,19.4,83.5
Odisha,Remuna,21.52798,86.87156
Odisha,Rengali,21.64602,84.05311
Odisha,Sambalpur,21.4,83.88333
Odisha,Sonepur,20.83333,83.91667
Odisha,Sorada,19.76082,84.42997
Odisha,Soro,21.27851,86.68833
Odisha,Subarnapur,20.93154,83.82486
Odisha,Sundargarh,22.25,84.5
Odisha,Talcher,20.94927,85.23354
Odisha,Tarabha,20.73252,83.67443
Odisha,Titlagarh,20.28961,83.15233
Odisha,Udayagiri,20.12416,84.36869
Puducherry,Karaikal,10.92209,79.83353
Puducherry,Mahe,11.7,75.53333
Puducherry,Yanam,16.73463,82.21773
Punjab,Abohar,30.14453,74.19552
Punjab,Adampur,31.43224,75.71484
Punjab,Ajitgarh,30.65,76.7
Punjab,Ajnala,31.84473,74.76295
Punjab,Akalgarh,29.82074,75.89078
Punjab,Alawalpur,31.43161,75.65614
Punjab,Amloh,30.60837,76.23199
Punjab,Amritsar,31.67,74.84
Punjab,Anandpur Sahib,31.23926,76.50253
Punjab,Badhni Kalan,30.6813,75.29087
Punjab,Bagha Purana,30.68809,75.09838
Punjab,Bakloh,32.47939,75.91874
Punjab,Balachor,31.06062,76.30166
Punjab,Banga,31.18874,75.99495
Punjab,Banur,30.55407,76.71948
Punjab,Barnala,30.37451,75.5487
Punjab,Batala,31.80921,75.20294
Punjab,Begowal,31.61152,75.52135
Punjab,Bhadaur,30.47651,75.33049
Punjab,Bhatinda,30.20747,74.93893
Punjab,Bhawanigarh,30.26685,76.03854
Punjab,Bhikhi,30.05918,75.535
Punjab,Bhogpur,31.55442,75.64271
Punjab,Bholath,31.54277778,75.5075
Punjab,Budhlada,29.92799,75.56205
Punjab,Chima,30.6854,76.08643
Punjab,Dasuya,31.81679,75.6531
Punjab,Dera Baba Nanak,32.03733,75.02787
Punjab,Dera Bassi,30.5872,76.8428
Punjab,Dhanaula,30.28216,75.57341
Punjab,Dhariwal,31.95616,75.32386
Punjab,Dhilwan,31.51432,75.34574
Punjab,Dhudi,30.69636,74.85246
Punjab,Dhuri,30.36846,75.86791
Punjab,Dina Nagar,32.13664,75.47291
Punjab,Dirba,30.07222,75.99607
Punjab,Doraha,30.79953,76.02355
Punjab,Faridkot,30.67399,74.75579
Punjab,Fatehgarh Churian,31.86431,74.95665
Punjab,Fatehgarh Sahib,30.64379,76.34787
Punjab,Fazilka,30.40207,74.02836
Punjab,Firozpur,30.92574,74.61311
Punjab,Firozpur District,30.89,74.56
Punjab,Gardhiwala,31.74147,75.75567
Punjab,Garhshankar,31.21537,76.14149
Punjab,Ghanaur,30.33092,76.61203
Punjab,Giddarbaha,30.19953,74.66627
Punjab,Gurdaspur,31.92,75.27
Punjab,Guru Har Sahai,30.70862,74.40407
Punjab,Hajipur,31.97714,75.75438
Punjab,Hariana,31.63512,75.83887
Punjab,Hoshiarpur,31.53723,75.91269
Punjab,Ishanpur,30.63929,76.11761
Punjab,Jagraon,30.78783,75.47391
Punjab,Jaito,30.45126,74.89189
Punjab,Jalalabad,30.60622,74.25727
Punjab,Jalandhar,31.41667,75.61667
Punjab,Jandiala,31.1593,75.61755
Punjab,Jandiala Guru,31.56198,75.0277
Punjab,Kalanaur,32.01227,75.15063
Punjab,Kapurthala,31.38011,75.38105
Punjab,Kartarpur,31.44268,75.49847
Punjab,Khamanon,30.81725,76.35478
Punjab,Khanna,30.70547,76.22196
Punjab,Kharar,30.74632,76.64689
Punjab,Khemkaran,31.14443,74.55938
Punjab,Kot Isa Khan,30.94659,75.1378
Punjab,Kotkapura,30.5819,74.83298
Punjab,Laungowal,30.19393,75.68089
Punjab,Ludhiana,30.91204,75.85379
Punjab,Machhiwara,30.91557,76.20016
Punjab,Majitha,31.75711,74.95891
Punjab,Makhu,31.10335,74.99631
Punjab,Malaut,30.21121,74.4818
Punjab,Malerkotla,30.5309,75.87949
Punjab,Mansa,29.98844,75.40167
Punjab,Maur Mandi,30.08333,75.25
Punjab,Moga,30.80376,75.14938
Punjab,Mohali,30.67995,76.72211
Punjab,Morinda,30.79014,76.49883
Punjab,Mukerian,31.95394,75.61716
Punjab,Nabha,30.37577,76.15292
Punjab,Nakodar,31.12586,75.47508
Punjab,Nangal,31.38966,76.37574
Punjab,Nawanshahr,31.1245,76.11613
Punjab,Nurmahal,31.09662,75.59386
Punjab,Nurpur Kalan,31.16667,76.48333
Punjab,Pathankot,32.27484,75.65287
Punjab,Patiala,30.33625,76.3922
Punjab,Patti,31.28092,74.85849
Punjab,Phagwara,31.22452,75.77387
Punjab,Phillaur,31.01887,75.79111
Punjab,Qadian,31.82198,75.37663
Punjab,Rahon,31.05275,76.11907
Punjab,Raikot,30.65,75.6
Punjab,Rajasansi,31.72021,74.8008
Punjab,Rajpura,30.47856,76.59284
Punjab,Ram Das,31.96739,74.9087
Punjab,Rampura,30.256,75.24116
Punjab,Rupnagar,31.04,76.52
Punjab,Samrala,30.83601,76.19324
Punjab,Sanaur,30.30182,76.45786
Punjab,Sangrur,30.24506,75.84488
Punjab,Sardulgarh,29.69224,75.23608
Punjab,Shahid Bhagat Singh Nagar,31.13183,76.13328
Punjab,Shahkot,31.08173,75.33708
Punjab,Sham Churasi,31.50028,75.74917
Punjab,Sirhind-Fategarh,30.64321,76.38421
Punjab,Sri Muktsar Sahib,30.47426,74.5166
Punjab,Sultanpur Lodhi,31.21468,75.19602
Punjab,Sunam,30.12883,75.79943
Punjab,Talwandi Bhai,30.85584,74.92979
Punjab,Talwara,31.9376,75.88657
Punjab,Tarn Taran Sahib,31.45191,74.92777
Punjab,Zira,30.96853,74.99106
Rajasthan,Abhaneri,27.00743,76.6076
Rajasthan,Abu,24.59365,72.71756
Rajasthan,Abu Road,24.48012,72.78186
Rajasthan,Ajmer,26.25,74.66667
Rajasthan,Aklera,24.41288,76.56719
Rajasthan,Alwar,27.5,76.5
Rajasthan,Amet,25.30609,73.9258
Rajasthan,Anta,25.15,76.3
Rajasthan,Anupgarh,29.19111,73.20861
Rajasthan,Asind,25.7342,74.33278
Rajasthan,Bagar,28.18784,75.50012
Rajasthan,Bakani,24.28624,76.23709
Rajasthan,Bali,25.19725,73.29117
Rajasthan,Balotra,25.83242,72.24
Rajasthan,Bandikui,27.05087,76.57325
Rajasthan,Banswara,23.54109,74.4425
Rajasthan,Baran,25.09,76.66
Rajasthan,Bari,26.64661,77.61634
Rajasthan,Bari Sadri,24.41339,74.47331
Rajasthan,Barmer,25.75,71.5
Rajasthan,Basi,26.8315,76.04856
Rajasthan,Basni,27.17232,73.64519
Rajasthan,Baswa,27.14955,76.58345
Rajasthan,Bayana,26.90791,77.28985
Rajasthan,Beawar,26.10119,74.32028
Rajasthan,Begun,24.98333,75.0
Rajasthan,Behror,27.88832,76.28108
Rajasthan,Bhadasar,28.31457,74.28952
Rajasthan,Bhadra,29.10298,75.17138
Rajasthan,Bharatpur,27.21,77.29
Rajasthan,Bhasawar,27.03895,77.04849
Rajasthan,Bhilwara,25.5,74.75
Rajasthan,Bhindar,24.50235,74.18551
Rajasthan,Bhinmal,24.99944,72.27141
Rajasthan,Bhiwadi,28.21024,76.86056
Rajasthan,Bhuma,27.78333,74.93333
Rajasthan,Bikaner,28.01762,73.31495
Rajasthan,Bilara,26.18067,73.7055
Rajasthan,Bissau,28.24737,75.07666
Rajasthan,Borkhera,25.52115,75.64028
Rajasthan,Bundi,25.43855,75.63735
Rajasthan,Chaksu,26.6051,75.94814
Rajasthan,Chechat,24.76667,75.88333
Rajasthan,Chhabra,24.66472,76.84379
Rajasthan,Chhapar,27.819,74.43936
Rajasthan,Chhoti Sadri,24.38145,74.7012
Rajasthan,Chidawa,28.23937,75.64035
Rajasthan,Chittaurgarh,24.5,74.5
Rajasthan,Churu,28.30415,74.96718
Rajasthan,Dariba,24.94865,74.1342
Rajasthan,Dausa,26.88269,76.57053
Rajasthan,Deoli,25.75728,75.37991
Rajasthan,Deshnoke,27.79836,73.34297
Rajasthan,Devgarh,25.52533,73.90812
Rajasthan,Dhaulpur,26.71183,77.73956
Rajasthan,Didwana,27.40096,74.57537
Rajasthan,Dig,27.47188,77.32564
Rajasthan,Dungarpur,23.84306,73.71466
Rajasthan,Fatehpur,27.99486,74.95628
Rajasthan,Galiakot,23.51995,74.02028
Rajasthan,Ganganagar,29.92009,73.87496
Rajasthan,Gangapur,26.47249,76.71744
Rajasthan,Govindgarh,27.50423,76.99938
Rajasthan,Gulabpura,25.90448,74.66025
Rajasthan,Hanumangarh,29.11,74.6
Rajasthan,Hindaun,26.73411,77.03519
Rajasthan,Jahazpur,25.61994,75.27609
Rajasthan,Jaipur,27.0,76.0
Rajasthan,Jaisalmer,26.99382,71.00889
Rajasthan,Jaitaran,26.20446,73.93676
Rajasthan,Jalor,25.34558,72.61559
Rajasthan,Jalore,25.08,72.29
Rajasthan,Jhalawar,24.59633,76.16499
Rajasthan,Jhalrapatan,24.54205,76.17242
Rajasthan,Jhunjhunun,28.12559,75.39797
Rajasthan,Jobner,26.97257,75.38752
Rajasthan,Jodhpur,26.75,72.75
Rajasthan,Kaman,27.65791,77.26908
Rajasthan,Kanor,24.43437,74.26546
Rajasthan,Kapren,25.40529,76.07431
Rajasthan,Karanpur,29.84042,73.45519
Rajasthan,Karauli,26.58,77.1
Rajasthan,Kekri,25.97132,75.14992
Rajasthan,Keshorai Patan,25.29275,75.93948
Rajasthan,Khandela,27.60499,75.502
Rajasthan,Khanpur,24.73241,76.39601
Rajasthan,Khetri,28.00069,75.78644
Rajasthan,Kishangarh,26.59006,74.85397
Rajasthan,Kota,25.17512,75.84412
Rajasthan,Kotputli,27.70207,76.19911
Rajasthan,Kuchaman,27.14745,74.85655
Rajasthan,Kuchera,26.98747,73.97108
Rajasthan,Kumher,27.31657,77.37079
Rajasthan,Kushalgarh,23.19899,74.45074
Rajasthan,Lachhmangarh Sikar,27.82294,75.02754
Rajasthan,Ladnun,27.65312,74.39993
Rajasthan,Lakheri,25.67237,76.17692
Rajasthan,Lalsot,26.55951,76.32915
Rajasthan,Losal,27.4,74.91667
Rajasthan,Mahwah,27.04594,76.93152
Rajasthan,Makrana,27.04361,74.72445
Rajasthan,Malpura,26.2838,75.36458
Rajasthan,Mandal,25.44126,74.56979
Rajasthan,Mandalgarh,25.19407,75.07215
Rajasthan,Mandawar,27.86374,76.54999
Rajasthan,Mangrol,25.33061,76.50973
Rajasthan,Manohar Thana,24.24,76.80182
Rajasthan,Manoharpur,27.29769,75.9495
Rajasthan,Meethari Marwar,27.57615,74.68661
Rajasthan,Merta,26.64859,74.03414
Rajasthan,Mundwa,27.0631,73.82304
Rajasthan,Nadbai,27.22288,77.19569
Rajasthan,Nagar,27.42397,77.09922
Rajasthan,Nagaur,27.20201,73.73394
Rajasthan,Nainwa,25.77145,75.84978
Rajasthan,Napasar,27.96059,73.55913
Rajasthan,Naraina,26.79069,75.20608
Rajasthan,Nasirabad,26.30473,74.73364
Rajasthan,Nathdwara,24.93805,73.82392
Rajasthan,Nawa,27.0195,75.00226
Rajasthan,Nawalgarh,27.85161,75.27384
Rajasthan,Neem ka Thana,27.73976,75.78652
Rajasthan,Nimaj,26.14995,74.00094
Rajasthan,Nimbahera,24.62166,74.67999
Rajasthan,Niwai,26.36073,75.91836
Rajasthan,Nohar,29.18292,74.77064
Rajasthan,Nokha,27.56155,73.47141
Rajasthan,Padampur,29.70885,73.62539
Rajasthan,Pali,25.77276,73.32335
Rajasthan,Partapur,23.59276,74.17396
Rajasthan,Parvatsar,26.88604,74.76602
Rajasthan,Phalodi,27.13102,72.36826
Rajasthan,Phulera,26.87401,75.24171
Rajasthan,Pilani,28.36725,75.60352
Rajasthan,Pilibangan,29.44964,74.10093
Rajasthan,Pindwara,24.79749,73.05505
Rajasthan,Pipar,26.38441,73.54394
Rajasthan,Pirawa,24.15506,76.02728
Rajasthan,Pokaran,26.92007,71.91631
Rajasthan,Pratapgarh,24.03,74.78
Rajasthan,Pushkar,26.49022,74.55211
Rajasthan,Raipur,26.04259,74.02373
Rajasthan,Raisinghnagar,29.53583,73.44917
Rajasthan,Rajakhera,26.89802,78.171
Rajasthan,Rajaldesar,28.02849,74.47442
Rajasthan,Rajgarh,27.23731,76.62243
Rajasthan,Rajsamand,25.23822,73.93503
Rajasthan,Ramganj Mandi,24.64648,75.94325
Rajasthan,Ramgarh,27.25097,75.17893
Rajasthan,Rani,25.35031,73.30885
Rajasthan,Ratangarh,28.08137,74.61854
Rajasthan,Rawatbhata,24.92981,75.59209
Rajasthan,Rawatsar,29.26724,74.40288
Rajasthan,Ringas,27.3636,75.56838
Rajasthan,Sadri,25.18555,73.45288
Rajasthan,Salumbar,24.13524,74.04442
Rajasthan,Sambhar,26.90806,75.19137
Rajasthan,Samdari,25.81299,72.57879
Rajasthan,Sanchor,24.75361,71.7728
Rajasthan,Sangaria,29.79886,74.46683
Rajasthan,Sangod,24.92707,76.28649
Rajasthan,Sardarshahr,28.44062,74.491
Rajasthan,Sarwar,26.06272,75.01104
Rajasthan,Sawai Madhopur,26.02301,76.34408
Rajasthan,Shahpura,25.62094,74.92487
Rajasthan,Sheoganj,25.13915,73.06784
Rajasthan,Sikar,27.61206,75.13996
Rajasthan,Sirohi,24.83333,72.75
Rajasthan,Siwana,25.65154,72.42243
Rajasthan,Sojat,25.92493,73.66633
Rajasthan,Sri Dungargarh,28.09617,74.00868
Rajasthan,Sri Madhopur,27.46599,75.59736
Rajasthan,Sujangarh,27.7,74.46667
Rajasthan,Suket,24.64609,76.0417
Rajasthan,Sunel,24.37065,75.95708
Rajasthan,Surajgarh,28.31005,75.73271
Rajasthan,Suratgarh,29.3215,73.89979
Rajasthan,Takhatgarh,25.32235,73.00487
Rajasthan,Taranagar,28.6686,75.03207
Rajasthan,Tijara,27.93411,76.85541
Rajasthan,Todabhim,26.91667,76.81667
Rajasthan,Todaraisingh,26.02401,75.48182
Rajasthan,Tonk,26.16667,75.58333
Rajasthan,Udaipur,24.33,73.77
Rajasthan,Udpura,24.73355,75.97514
Rajasthan,Uniara,26.15336,75.21523
Rajasthan,Wer,27.0186,77.17636
Sikkim,East District,27.33333,88.66667
Sikkim,Gangtok,27.32574,88.61216
Sikkim,Gyalshing,27.28952,88.25764
Sikkim,Jorethang,27.10696,88.32332
Sikkim,Mangan,27.50965,88.52206
Sikkim,Namchi,27.16494,88.3638
Sikkim,Naya Bazar,27.13082,88.23972
Sikkim,North District,27.66667,88.5
Sikkim,Rangpo,27.17733,88.53358
Sikkim,Singtam,27.23467,88.50168
Sikkim,South District,27.33333,88.41667
Sikkim,West District,27.33333,88.25
Tamil Nadu,Abiramam,9.4423,78.4399
Tamil Nadu,Adirampattinam,10.34059,79.37905
Tamil Nadu,Aduthurai,11.01542,79.48093
Tamil Nadu,Alagapuram,11.88705,78.91758
Tamil Nadu,Alandur,13.0025,80.20611
Tamil Nadu,Alanganallur,10.04697,78.09033
Tamil Nadu,Alangayam,12.62235,78.75207
Tamil Nadu,Alangudi,10.3606,78.98492
Tamil Nadu,Alangulam,8.86404,77.49937
Tamil Nadu,Alappakkam,11.59895,79.71893
Tamil Nadu,Alwa Tirunagari,8.60635,77.93983
Tamil Nadu,Ambasamudram,8.71068,77.4519
Tamil Nadu,Ambattur,13.09818,80.16152
Tamil Nadu,Ambur,12.79163,78.71644
Tamil Nadu,Ammapettai,10.79476,79.31986
Tamil Nadu,Anamalais,10.58303,76.93441
Tamil Nadu,Andippatti,9.99797,77.62097
Tamil Nadu,Annamalainagar,11.4,79.73333
Tamil Nadu,Annavasal,10.4606,78.70029
Tamil Nadu,Annur,11.23616,77.10514
Tamil Nadu,Anthiyur,11.57506,77.59043
Tamil Nadu,Arakkonam,13.08449,79.67053
Tamil Nadu,Arantangi,10.17235,78.99118
Tamil Nadu,Arcot,12.90569,79.31897
Tamil Nadu,Arimalam,10.25498,78.88403
Tamil Nadu,Ariyalur,11.15,79.25
Tamil Nadu,Arni,12.66771,79.28529
Tamil Nadu,Arumbavur,11.38096,78.72965
Tamil Nadu,Arumuganeri,8.5688,78.09091
Tamil Nadu,Aruppukkottai,9.5096,78.09588
Tamil Nadu,Aruvankad,11.36315,76.7579
Tamil Nadu,Attayyampatti,11.53272,78.05363
Tamil Nadu,Attur,11.59414,78.60143
Tamil Nadu,Auroville,12.00549,79.80885
Tamil Nadu,Avadi,13.1147,80.10981
Tamil Nadu,Avinashi,11.19297,77.26865
Tamil Nadu,Ayakudi,10.44992,77.55198
Tamil Nadu,Ayyampettai,10.90141,79.17984
Tamil Nadu,Belur,11.70752,78.41437
Tamil Nadu,Bhavani,11.44553,77.68215
Tamil Nadu,Bodinayakkanur,10.01171,77.34976
Tamil Nadu,Chengam,12.30889,78.79137
Tamil Nadu,Chennai,13.08784,80.27847
Tamil Nadu,Chennimalai,11.16378,77.60388
Tamil Nadu,Chetput,13.07,80.24083
Tamil Nadu,Chettipalaiyam,10.91248,77.03699
Tamil Nadu,Cheyyar,12.66052,79.54308
Tamil Nadu,Cheyyur,12.34948,80.00304
Tamil Nadu,Chidambaram,11.39933,79.69144
Tamil Nadu,Chingleput,12.69184,79.97661
Tamil Nadu,Chinna Salem,11.63422,78.87412
Tamil Nadu,Chinnamanur,9.83999,77.38109
Tamil Nadu,Chinnasekkadu,13.16089,80.25727
Tamil Nadu,Cholapuram,9.35193,77.56839
Tamil Nadu,Coimbatore,10.8,77.09
Tamil Nadu,Colachel,8.17938,77.25818
Tamil Nadu,Cuddalore,11.52,79.51
Tamil Nadu,Cumbum,9.73647,77.2847
Tamil Nadu,Denkanikota,12.5301,77.78887
Tamil Nadu,Desur,12.43727,79.48145
Tamil Nadu,Devadanappatti,10.14673,77.6439
Tamil Nadu,Devakottai,9.94704,78.8233
Tamil Nadu,Dhali,10.51049,77.18806
Tamil Nadu,Dharapuram,10.73828,77.53223
Tamil Nadu,Dharmapuri,12.1277,78.15794
Tamil Nadu,Dindigul,10.4,77.8
Tamil Nadu,Dusi,12.77574,79.67892
Tamil Nadu,Elayirampannai,9.27033,77.82494
Tamil Nadu,Elumalai,9.86501,77.69923
Tamil Nadu,Eral,8.62584,78.02282
Tamil Nadu,Eraniel,8.20589,77.31726
Tamil Nadu,Erode,11.34,77.55
Tamil Nadu,Erumaippatti,11.14671,78.28996
Tamil Nadu,Ettaiyapuram,9.14405,77.99066
Tamil Nadu,Gandhi Nagar,13.00639,80.25417
Tamil Nadu,Gangaikondan,8.85785,77.78019
Tamil Nadu,Gangavalli,11.49828,78.64966
Tamil Nadu,Gingee,12.25282,79.41727
Tamil Nadu,Gobichettipalayam,11.45496,77.4422
Tamil Nadu,Gudalur,9.67826,77.24951
Tamil Nadu,Gudiyatham,12.94601,78.87377
Tamil Nadu,Guduvancheri,12.84519,80.06055
Tamil Nadu,Gummidipundi,13.40765,80.10879
Tamil Nadu,Harur,12.05267,78.48023
Tamil Nadu,Hosur,12.73647,77.83264
Tamil Nadu,Idappadi,11.58624,77.83891
Tamil Nadu,Ilampillai,11.60659,78.00676
Tamil Nadu,Iluppur,10.51347,78.62357
Tamil Nadu,Injambakkam,12.9162,80.2488
Tamil Nadu,Irugur,11.01782,77.06285
Tamil Nadu,Jalakandapuram,11.69779,77.87298
Tamil Nadu,Jalarpet,12.57025,78.57318
Tamil Nadu,Jayamkondacholapuram,11.21266,79.36369
Tamil Nadu,Kadambur,8.99739,77.86191
Tamil Nadu,Kadayanallur,9.07277,77.34152
Tamil Nadu,Kalakkadu,8.5138,77.54944
Tamil Nadu,Kalavai,12.77029,79.41999
Tamil Nadu,Kallakkurichchi,11.7404,78.959
Tamil Nadu,Kallidaikurichi,8.68591,77.46592
Tamil Nadu,Kallupatti,9.71667,77.86667
Tamil Nadu,Kalugumalai,9.14941,77.70569
Tamil Nadu,Kamuthi,9.40732,78.37337
Tamil Nadu,Kanadukattan,10.17209,78.77935
Tamil Nadu,Kancheepuram,12.67,79.99
Tamil Nadu,Kanchipuram,12.83515,79.70006
Tamil Nadu,Kangayam,11.00599,77.5609
Tamil Nadu,Kanniyakumari,8.32,77.34
Tamil Nadu,Karaikkudi,10.06615,78.76784
Tamil Nadu,Karamadai,11.24058,76.96009
Tamil Nadu,Karambakkudi,10.45866,79.14101
Tamil Nadu,Kariapatti,9.67505,78.09992
Tamil Nadu,Karumbakkam,12.70203,80.0911
Tamil Nadu,Karur,10.95771,78.08095
Tamil Nadu,Katpadi,12.96951,79.14552
Tamil Nadu,Kattivakkam,13.21667,80.31667
Tamil Nadu,Kattupputtur,10.99385,78.21929
Tamil Nadu,Kaveripatnam,12.42186,78.2188
Tamil Nadu,Kayalpattinam,8.57143,78.11992
Tamil Nadu,Kayattar,8.94834,77.77424
Tamil Nadu,Keelakarai,9.23183,78.78545
Tamil Nadu,Kelamangalam,12.60307,77.85193
Tamil Nadu,Kil Bhuvanagiri,11.44216,79.64763
Tamil Nadu,Kilvelur,10.76721,79.74186
Tamil Nadu,Kiranur,10.56988,78.78682
Tamil Nadu,Kodaikanal,10.23925,77.48932
Tamil Nadu,Kodumudi,11.07751,77.88363
Tamil Nadu,Kombai,9.84745,77.29603
Tamil Nadu,Konganapuram,11.57105,77.9004
Tamil Nadu,Koothanallur,10.7199,79.5157
Tamil Nadu,Koradachcheri,10.77019,79.49158
Tamil Nadu,Korampallam,8.77506,78.09158
Tamil Nadu,Kotagiri,11.42072,76.86035
Tamil Nadu,Kottaiyur,10.10956,78.7956
Tamil Nadu,Kovilpatti,9.17167,77.86989
Tamil Nadu,Krishnagiri,12.58,77.96
Tamil Nadu,Kulattur,9.0032,78.1928
Tamil Nadu,Kulittalai,10.93487,78.41251
Tamil Nadu,Kumaralingam,10.48936,77.3499
Tamil Nadu,Kumbakonam,10.96209,79.39124
Tamil Nadu,Kunnattur,12.34782,78.51046
Tamil Nadu,Kurinjippadi,11.55028,79.59066
Tamil Nadu,Kuttalam,8.9303,77.26951
Tamil Nadu,Kuzhithurai,8.31792,77.19192
Tamil Nadu,Lalgudi,10.87419,78.81935
Tamil Nadu,Madambakkam,12.8525,80.04667
Tamil Nadu,Madipakkam,12.96226,80.19864
Tamil Nadu,Madukkarai,10.90568,76.96344
Tamil Nadu,Madukkur,10.48098,79.39939
Tamil Nadu,Madurai,9.89,78.03
Tamil Nadu,Madurantakam,12.51167,79.88485
Tamil Nadu,Mallapuram,11.98231,78.24796
Tamil Nadu,Mallasamudram,11.49333,78.03119
Tamil Nadu,Mallur,11.54424,78.14078
Tamil Nadu,Manali,13.16667,80.26667
Tamil Nadu,Manalurpettai,12.00788,79.09184
Tamil Nadu,Manamadurai,9.67318,78.47096
Tamil Nadu,Manappakkam,13.01083,80.16861
Tamil Nadu,Manapparai,10.60772,78.42582
Tamil Nadu,Manavalakurichi,8.14776,77.30552
Tamil Nadu,Mandapam,9.27571,79.12362
Tamil Nadu,Mangalam,9.76473,78.64037
Tamil Nadu,Mannargudi,10.66626,79.45064
Tamil Nadu,Marakkanam,12.19214,79.94193
Tamil Nadu,Marandahalli,12.38826,78.00316
Tamil Nadu,Masinigudi,11.56831,76.64087
Tamil Nadu,Mattur,11.32147,79.20245
Tamil Nadu,Mayiladuthurai,11.10354,79.655
Tamil Nadu,Melur,10.03241,78.3393
Tamil Nadu,Mettuppalaiyam,11.16806,78.44944
Tamil Nadu,Mettur,11.78796,77.8008
Tamil Nadu,Minjur,13.27951,80.25815
Tamil Nadu,Mohanur,11.05936,78.13965
Tamil Nadu,Mudukulattur,9.34169,78.51388
Tamil Nadu,Mulanur,10.79426,77.7115
Tamil Nadu,Musiri,10.95299,78.44427
Tamil Nadu,Muttupet,10.39505,79.49353
Tamil Nadu,Naduvattam,11.48075,76.54365
